http://dbpedia.org/ontology/birthPlace, http://dbpedia.org/ontology/nationality, 39542, 9837, 0.2488, 21074, 0.5330, 75693, 23058
http://dbpedia.org/ontology/associatedMusicalArtist, http://dbpedia.org/ontology/related, 85824, 8798, 0.1025, 3827, 0.0446, 0, 0
http://dbpedia.org/ontology/associatedBand, http://dbpedia.org/ontology/related, 85824, 8798, 0.1025, 3827, 0.0446, 0, 0
http://dbpedia.org/ontology/musicalBand, http://dbpedia.org/ontology/musicalArtist, 8006, 6573, 0.8210, 777, 0.0971, 3439, 0
http://dbpedia.org/ontology/team, http://dbpedia.org/ontology/formerTeam, 40775, 5540, 0.1359, 2154, 0.0528, 6832, 2022
http://dbpedia.org/ontology/deathPlace, http://dbpedia.org/ontology/birthPlace, 50744, 5345, 0.1053, 14577, 0.2873, 173028, 17714
http://dbpedia.org/ontology/birthPlace, http://dbpedia.org/ontology/deathPlace, 52078, 4786, 0.0919, 14278, 0.2742, 173028, 17714
http://dbpedia.org/ontology/birthPlace, http://dbpedia.org/ontology/hometown, 13748, 4207, 0.3060, 3384, 0.2461, 10004, 0
http://dbpedia.org/ontology/ground, http://dbpedia.org/ontology/homeStadium, 14363, 3939, 0.2742, 3005, 0.2092, 624, 0
http://dbpedia.org/ontology/order, http://dbpedia.org/ontology/class, 115595, 3762, 0.0325, 53587, 0.4636, 256003, 60500
http://dbpedia.org/ontology/producer, http://dbpedia.org/ontology/writer, 36223, 3611, 0.0997, 7879, 0.2175, 59661, 5088
http://dbpedia.org/ontology/ground, http://dbpedia.org/ontology/homeArena, 13473, 3608, 0.2678, 2752, 0.2043, 0, 0
http://dbpedia.org/ontology/artist, http://dbpedia.org/ontology/producer, 8848, 2958, 0.3343, 3844, 0.4344, 53119, 2465
http://dbpedia.org/ontology/director, http://dbpedia.org/ontology/writer, 7445, 2950, 0.3962, 3144, 0.4223, 48757, 2408
http://dbpedia.org/ontology/writer, http://dbpedia.org/ontology/director, 9605, 2804, 0.2919, 4190, 0.4362, 48757, 2408
